Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,yeilds,Humidity,Crops,Inter Crop,price,Season,Land Size,Previous Crop,Crop Rotation Score,N,P,K,pH,Fertilizer,Soil Health Score
2004,Raichur,10318,2996.6,27,Sandy loam,Spray,3899,54,Coconut,Pepper,234779,Rabi,3,Coffee,2,195.9,17.2,214,6.25,MOP (Muriate of Potash),7.25
2004,Raichur,10318,2996.6,27,Sandy loam,Spray,3899,54,Coconut,Cocoa,234779,Rabi,3,Pepper,1,169.1,15.6,195.5,6.84,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.02
2004,Raichur,10318,2996.6,27,Sandy loam,Spray,3899,54,Coconut,Banana,234779,Rabi,3,Cocoa,2,175.5,15.2,182.6,6.26,MOP (Muriate of Potash),6.67
2004,Raichur,10318,2996.6,27,Sandy loam,Spray,3899,54,Coconut,Ginger,234779,Rabi,3,Coffee,2,190.4,16.7,209,6.75,MOP (Muriate of Potash),7.12
2004,Raichur,10318,2996.6,27,Sandy loam,Spray,3899,54,Coconut,Cardamum,234779,Rabi,3,Cotton,1,165.4,14.9,210.2,6.78,FYM (Farm Yard Manure) + MOP (Muriate of Potash),5.73
2004,Raichur,48083,2996.6,27,Sandy loam,Spray,4015,53,Coconut,Pepper,1493,Rabi,3,Tea,1,175.1,14.5,180.5,6.43,FYM (Farm Yard Manure) + MOP (Muriate of Potash),5.59
2004,Raichur,48083,2996.6,27,Sandy loam,Spray,4015,53,Coconut,Cocoa,1493,Rabi,3,Cocoa,2,160.4,15.4,196.8,6.3,MOP (Muriate of Potash),6.93
2004,Raichur,48083,2996.6,27,Sandy loam,Spray,4015,53,Coconut,Banana,1493,Rabi,3,Blackgram,1,164.2,19.4,203.4,6.95,FYM (Farm Yard Manure) + MOP (Muriate of Potash),5.93
2004,Raichur,48083,2996.6,27,Sandy loam,Spray,4015,53,Coconut,Ginger,1493,Rabi,3,Tea,1,173.8,18.1,188.2,6.69,FYM (Farm Yard Manure) + MOP (Muriate of Potash),5.92
2004,Raichur,48083,2996.6,27,Sandy loam,Spray,4015,53,Coconut,Cardamum,1493,Rabi,3,Cashew,1,165.2,14,217.3,6.64,FYM (Farm Yard Manure) + MOP (Muriate of Potash),5.7
2004,Raichur,143,3522.8,27.2,Sandy loam,Spray,4279,52,Coconut,Pepper,64409,Rabi,3,Pepper,1,197.1,16,193.1,6.52,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.02
2004,Raichur,143,3522.8,27.2,Sandy loam,Spray,4279,52,Coconut,Cocoa,64409,Rabi,3,Arecanut,1,188.2,17.4,217,6.22,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.51
2004,Raichur,143,3522.8,27.2,Sandy loam,Spray,4279,52,Coconut,Banana,64409,Rabi,3,Cardamum,2,188.3,16,187.2,6.61,MOP (Muriate of Potash),6.89
2004,Raichur,143,3522.8,27.2,Sandy loam,Spray,4279,52,Coconut,Ginger,64409,Rabi,3,Ginger,2,180.2,14.8,188.1,6.53,MOP (Muriate of Potash),6.72
2004,Raichur,143,3522.8,27.2,Sandy loam,Spray,4279,52,Coconut,Cardamum,64409,Rabi,3,Cotton,1,176.4,15.9,185.9,6.2,FYM (Farm Yard Manure) + MOP (Muriate of Potash),5.76
2004,Raichur,9283,3522.8,27.2,Sandy loam,Spray,4167,51,Coconut,Pepper,249978,Rabi,3,Blackgram,1,198.8,19.7,199.3,7,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.25
2004,Raichur,9283,3522.8,27.2,Sandy loam,Spray,4167,51,Coconut,Cocoa,249978,Rabi,3,Coffee,2,186.9,14.4,184.7,6.93,MOP (Muriate of Potash),7.03
2004,Raichur,9283,3522.8,27.2,Sandy loam,Spray,4167,51,Coconut,Banana,249978,Rabi,3,Cashew,1,185.2,19.1,215.9,6.56,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.22
2004,Raichur,9283,3522.8,27.2,Sandy loam,Spray,4167,51,Coconut,Ginger,249978,Rabi,3,Arecanut,1,161.9,15.1,182.7,6.35,FYM (Farm Yard Manure) + MOP (Muriate of Potash),5.52
2004,Raichur,9283,3522.8,27.2,Sandy loam,Spray,4167,51,Coconut,Cardamum,249978,Rabi,3,Tea,1,176.4,14.7,186.7,6.56,FYM (Farm Yard Manure) + MOP (Muriate of Potash),5.66
2004,Raichur,47200,3522.8,27.2,Sandy loam,Spray,4479,57,Coconut,Pepper,637,Rabi,3,Cardamum,2,173.6,16.8,197.2,6.72,MOP (Muriate of Potash),6.88
2004,Raichur,47200,3522.8,27.2,Sandy loam,Spray,4479,57,Coconut,Cocoa,637,Rabi,3,Cotton,1,197.5,14.6,184,6.88,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.15
2004,Raichur,47200,3522.8,27.2,Sandy loam,Spray,4479,57,Coconut,Banana,637,Rabi,3,Tea,1,180.3,18.6,188.6,6.86,FYM (Farm Yard Manure) + MOP (Muriate of Potash),5.99
2004,Raichur,47200,3522.8,27.2,Sandy loam,Spray,4479,57,Coconut,Ginger,637,Rabi,3,Blackgram,1,197,17.8,184.2,6.92,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.11
2004,Raichur,47200,3522.8,27.2,Sandy loam,Spray,4479,57,Coconut,Cardamum,637,Rabi,3,Coffee,2,191.7,18.5,181.5,6.84,MOP (Muriate of Potash),7.05
2004,Raichur,158,3729.8,27.1,Sandy,Spray,3699,57,Coconut,Pepper,43311,Rabi,3,Cocoa,2,105.5,7.3,123.1,6.21,MOP (Muriate of Potash),4.9
2004,Raichur,158,3729.8,27.1,Sandy,Spray,3699,57,Coconut,Cocoa,43311,Rabi,3,Cardamum,2,126.5,9.6,104.3,6.52,MOP (Muriate of Potash),5.48
2004,Raichur,158,3729.8,27.1,Sandy,Spray,3699,57,Coconut,Banana,43311,Rabi,3,Paddy,1,137,7,123.9,6.27,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.2
2004,Raichur,158,3729.8,27.1,Sandy,Spray,3699,57,Coconut,Ginger,43311,Rabi,3,Ginger,2,118.4,7.7,114.2,6.02,MOP (Muriate of Potash),5
2004,Raichur,158,3729.8,27.1,Sandy,Spray,3699,57,Coconut,Cardamum,43311,Rabi,3,Coffee,2,139.3,9.7,120,6.31,MOP (Muriate of Potash),5.42
2004,Raichur,8982,3729.8,27.1,Sandy,Spray,4904,60,Coconut,Pepper,24848,Rabi,3,Blackgram,1,121.6,8.3,114.4,6.37,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.09
2004,Raichur,8982,3729.8,27.1,Sandy,Spray,4904,60,Coconut,Cocoa,24848,Rabi,3,Pepper,1,111,7.1,122.3,6.67,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.24
2004,Raichur,8982,3729.8,27.1,Sandy,Spray,4904,60,Coconut,Banana,24848,Rabi,3,Coffee,2,106.1,6.2,109.9,6.78,MOP (Muriate of Potash),4.73
2004,Raichur,8982,3729.8,27.1,Sandy,Spray,4904,60,Coconut,Ginger,24848,Rabi,3,Paddy,1,133.2,9.6,137.2,6.36,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.47
2004,Raichur,8982,3729.8,27.1,Sandy,Spray,4904,60,Coconut,Cardamum,24848,Rabi,3,Cotton,1,139.3,7.8,109.6,6.51,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.19
2004,Raichur,46990,3729.8,27.1,Sandy,Spray,2821,57,Coconut,Pepper,761,Rabi,3,Cashew,1,115.1,9.8,112.2,6.49,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.13
2004,Raichur,46990,3729.8,27.1,Sandy,Spray,2821,57,Coconut,Cocoa,761,Rabi,3,Ginger,2,111,6.3,136.5,6.71,MOP (Muriate of Potash),5.27
2004,Raichur,46990,3729.8,27.1,Sandy,Spray,2821,57,Coconut,Banana,761,Rabi,3,Cardamum,2,138.8,10.3,127.3,6.45,MOP (Muriate of Potash),5.51
2004,Raichur,46990,3729.8,27.1,Sandy,Spray,2821,57,Coconut,Ginger,761,Rabi,3,Groundnut,1,105,7.1,111.6,6.71,FYM (Farm Yard Manure) + MOP (Muriate of Potash),3.8
2004,Raichur,46990,3729.8,27.1,Sandy,Spray,2821,57,Coconut,Cardamum,761,Rabi,3,Coffee,2,106.9,11.5,120.9,6.57,MOP (Muriate of Potash),5.25
2004,Raichur,103,2746.2,26.8,Sandy,Spray,3472,57,Coconut,Pepper,45608,Rabi,3,Ginger,2,104.4,7.6,138.3,6.21,MOP (Muriate of Potash),5.02
2004,Raichur,103,2746.2,26.8,Sandy,Spray,3472,57,Coconut,Cocoa,45608,Rabi,3,Cashew,1,111.9,7.2,105.2,6.19,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.14
2004,Raichur,103,2746.2,26.8,Sandy,Spray,3472,57,Coconut,Banana,45608,Rabi,3,Groundnut,1,125.7,8.7,122.2,6.1,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.22
2004,Raichur,103,2746.2,26.8,Sandy,Spray,3472,57,Coconut,Ginger,45608,Rabi,3,Cardamum,2,132.1,10.7,100.9,6.31,MOP (Muriate of Potash),5.3
2004,Raichur,103,2746.2,26.8,Sandy,Spray,3472,57,Coconut,Cardamum,45608,Rabi,3,Cotton,1,102.8,10.8,129.5,6.72,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.21
2004,Raichur,8239,2746.2,26.8,Sandy,Spray,3647,54,Coconut,Pepper,234581,Rabi,3,Cotton,1,109.5,8.7,107.4,6.3,FYM (Farm Yard Manure) + MOP (Muriate of Potash),3.95
2004,Raichur,8239,2746.2,26.8,Sandy,Spray,3647,54,Coconut,Cocoa,234581,Rabi,3,Cardamum,2,120.9,6.3,128.6,6.43,MOP (Muriate of Potash),5.31
2004,Raichur,8239,2746.2,26.8,Sandy,Spray,3647,54,Coconut,Banana,234581,Rabi,3,Ginger,2,133.2,7.6,136.1,6.8,MOP (Muriate of Potash),5.29
2004,Raichur,8239,2746.2,26.8,Sandy,Spray,3647,54,Coconut,Ginger,234581,Rabi,3,Blackgram,1,136.8,10.7,132.5,6.46,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.56
2004,Raichur,8239,2746.2,26.8,Sandy,Spray,3647,54,Coconut,Cardamum,234581,Rabi,3,Ginger,2,107.6,10.1,128.5,6.79,MOP (Muriate of Potash),5.19
2004,Raichur,44563,2746.2,26.8,Sandy,Spray,393,54.5,Coconut,Pepper,646,Rabi,3,Cashew,1,121.7,7.6,127.3,6.78,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.12
2004,Raichur,44563,2746.2,26.8,Sandy,Spray,393,54.5,Coconut,Cocoa,646,Rabi,3,Coffee,2,107.1,8,121.7,6.14,MOP (Muriate of Potash),5.27
2004,Raichur,44563,2746.2,26.8,Sandy,Spray,393,54.5,Coconut,Banana,646,Rabi,3,Cardamum,2,100.9,8,134.6,6.03,MOP (Muriate of Potash),4.99
2004,Raichur,44563,2746.2,26.8,Sandy,Spray,393,54.5,Coconut,Ginger,646,Rabi,3,Cardamum,2,117.2,10.6,138.1,6.79,MOP (Muriate of Potash),5.4
2004,Raichur,44563,2746.2,26.8,Sandy,Spray,393,54.5,Coconut,Cardamum,646,Rabi,3,Cocoa,2,116.9,11.7,101.4,6.6,MOP (Muriate of Potash),5.24
2004,Raichur,96,3360,37,Sandy,Spray,167,56.6,Coconut,Pepper,43562,Rabi,3,Tea,1,125.7,7.5,120.3,6.1,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.1
2004,Raichur,96,3360,37,Sandy,Spray,167,56.6,Coconut,Cocoa,43562,Rabi,3,Paddy,1,134.9,8.1,125,6.13,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.58
2004,Raichur,96,3360,37,Sandy,Spray,167,56.6,Coconut,Banana,43562,Rabi,3,Pepper,1,108.2,12,130.1,6.77,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.37
2004,Raichur,96,3360,37,Sandy,Spray,167,56.6,Coconut,Ginger,43562,Rabi,3,Cardamum,2,111.8,7,120.1,6.4,MOP (Muriate of Potash),4.92
2004,Raichur,96,3360,37,Sandy,Spray,167,56.6,Coconut,Cardamum,43562,Rabi,3,Ginger,2,107,10.4,114.5,6.15,MOP (Muriate of Potash),5.12
2004,Raichur,6949,3360,37,Sandy,Spray,71,55.5,Coconut,Pepper,200000,Rabi,3,Coffee,2,113.3,9.4,129.1,6.39,MOP (Muriate of Potash),5.2
2004,Raichur,6949,3360,37,Sandy,Spray,71,55.5,Coconut,Cocoa,200000,Rabi,3,Cotton,1,121,6.8,136.6,6.74,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.41
2004,Raichur,6949,3360,37,Sandy,Spray,71,55.5,Coconut,Banana,200000,Rabi,3,Cashew,1,127.3,6.1,121.5,6.5,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.01
2004,Raichur,6949,3360,37,Sandy,Spray,71,55.5,Coconut,Ginger,200000,Rabi,3,Cocoa,2,139.8,12,134.3,6.05,MOP (Muriate of Potash),5.71
2004,Raichur,6949,3360,37,Sandy,Spray,71,55.5,Coconut,Cardamum,200000,Rabi,3,Arecanut,1,138.1,9.7,132,6.33,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.49
2004,Raichur,44663,3360,37,Sandy,Spray,52,58.5,Coconut,Pepper,4847,Rabi,3,Cashew,1,112.8,8.8,105.9,6.29,FYM (Farm Yard Manure) + MOP (Muriate of Potash),3.98
2004,Raichur,44663,3360,37,Sandy,Spray,52,58.5,Coconut,Cocoa,4847,Rabi,3,Tea,1,134.3,6.2,106,6.1,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.28
2004,Raichur,44663,3360,37,Sandy,Spray,52,58.5,Coconut,Banana,4847,Rabi,3,Ginger,2,116.1,12,106.9,6.12,MOP (Muriate of Potash),5.29
2004,Raichur,44663,3360,37,Sandy,Spray,52,58.5,Coconut,Ginger,4847,Rabi,3,Cardamum,2,136.6,11.3,101.3,6.6,MOP (Muriate of Potash),5.4
2004,Raichur,44663,3360,37,Sandy,Spray,52,58.5,Coconut,Cardamum,4847,Rabi,3,Cardamum,2,126.2,10.6,119.8,6.79,MOP (Muriate of Potash),5.36
2004,Raichur,110,3605.4,38,Sandy,Spray,12,59.5,Coconut,Pepper,51239,Rabi,3,Cocoa,2,101.8,7.4,115.9,6.36,MOP (Muriate of Potash),4.82
2004,Raichur,110,3605.4,38,Sandy,Spray,12,59.5,Coconut,Cocoa,51239,Rabi,3,Coffee,2,136.9,9.4,101.8,6.33,MOP (Muriate of Potash),5.55
2004,Raichur,110,3605.4,38,Sandy,Spray,12,59.5,Coconut,Banana,51239,Rabi,3,Ginger,2,116.7,11.8,124,6.51,MOP (Muriate of Potash),5.4
2004,Raichur,110,3605.4,38,Sandy,Spray,12,59.5,Coconut,Ginger,51239,Rabi,3,Groundnut,1,128.5,10.6,125.4,6.19,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.42
2004,Raichur,110,3605.4,38,Sandy,Spray,12,59.5,Coconut,Cardamum,51239,Rabi,3,Ginger,2,135,10.4,129.7,6.8,MOP (Muriate of Potash),5.5
2004,Raichur,6824,3605.4,38,Sandy,Spray,51,55,Coconut,Pepper,216396,Rabi,3,Cocoa,2,132.1,11,138.1,6.12,MOP (Muriate of Potash),5.58
2004,Raichur,6824,3605.4,38,Sandy,Spray,51,55,Coconut,Cocoa,216396,Rabi,3,Arecanut,1,119.9,9.5,113.2,6.67,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.46
2004,Raichur,6824,3605.4,38,Sandy,Spray,51,55,Coconut,Banana,216396,Rabi,3,Coffee,2,130.5,10.3,139.9,6.21,MOP (Muriate of Potash),5.52
2004,Raichur,6824,3605.4,38,Sandy,Spray,51,55,Coconut,Ginger,216396,Rabi,3,Cardamum,2,129.4,9.3,112.5,6.13,MOP (Muriate of Potash),5.24
2004,Raichur,6824,3605.4,38,Sandy,Spray,51,55,Coconut,Cardamum,216396,Rabi,3,Cocoa,2,135.8,9.6,133,6.44,MOP (Muriate of Potash),5.46
2004,Raichur,43013,3605.4,38,Sandy,Spray,61,53,Coconut,Pepper,2644,Rabi,3,Paddy,1,108.8,8,115.3,6.78,FYM (Farm Yard Manure) + MOP (Muriate of Potash),3.94
2004,Raichur,43013,3605.4,38,Sandy,Spray,61,53,Coconut,Cocoa,2644,Rabi,3,Pepper,1,100.2,11.9,139.2,6.8,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.64
2004,Raichur,43013,3605.4,38,Sandy,Spray,61,53,Coconut,Banana,2644,Rabi,3,Ginger,2,119.1,11.8,115.8,6.02,MOP (Muriate of Potash),5.36
2004,Raichur,43013,3605.4,38,Sandy,Spray,61,53,Coconut,Ginger,2644,Rabi,3,Paddy,1,109,11.7,100.6,6.44,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.15
2004,Raichur,43013,3605.4,38,Sandy,Spray,61,53,Coconut,Cardamum,2644,Rabi,3,Cardamum,2,103,7.7,103.5,6.69,MOP (Muriate of Potash),4.78
2004,Raichur,95,3512.4,39,Sandy,Spray,67,53.5,Coconut,Pepper,44235,Rabi,3,Coffee,2,123.6,11.4,127.5,6.78,MOP (Muriate of Potash),5.46
2004,Raichur,95,3512.4,39,Sandy,Spray,67,53.5,Coconut,Cocoa,44235,Rabi,3,Cardamum,2,120.4,9.8,123.1,6.39,MOP (Muriate of Potash),5.56
2004,Raichur,95,3512.4,39,Sandy,Spray,67,53.5,Coconut,Banana,44235,Rabi,3,Groundnut,1,133.8,9.9,132.1,6.63,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.46
2004,Raichur,95,3512.4,39,Sandy,Spray,67,53.5,Coconut,Ginger,44235,Rabi,3,Pepper,1,107.6,9.9,108,6.47,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.04
2004,Raichur,95,3512.4,39,Sandy,Spray,67,53.5,Coconut,Cardamum,44235,Rabi,3,Tea,1,127.1,12,101.2,6.07,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.36
2004,Raichur,6441,3512.4,39,Sandy,Spray,62,52.5,Coconut,Pepper,203317,Rabi,3,Cashew,1,103.1,8.4,132.9,6.68,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.04
2004,Raichur,6441,3512.4,39,Sandy,Spray,62,52.5,Coconut,Cocoa,203317,Rabi,3,Ginger,2,129.5,11.4,112.9,6.07,MOP (Muriate of Potash),5.71
2004,Raichur,6441,3512.4,39,Sandy,Spray,62,52.5,Coconut,Banana,203317,Rabi,3,Arecanut,1,102.3,11.1,129.2,6.56,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.23
2004,Raichur,6441,3512.4,39,Sandy,Spray,62,52.5,Coconut,Ginger,203317,Rabi,3,Cardamum,2,113.6,8.3,138.3,6.05,MOP (Muriate of Potash),5.17
2004,Raichur,6441,3512.4,39,Sandy,Spray,62,52.5,Coconut,Cardamum,203317,Rabi,3,Cocoa,2,130.9,7.9,101.6,6.59,MOP (Muriate of Potash),5.06
2004,Raichur,4012,3512.4,39,Sandy,Spray,32,56,Coconut,Pepper,2134,Rabi,3,Cardamum,2,113.2,10.3,128.3,6.43,MOP (Muriate of Potash),5.27
2004,Raichur,4012,3512.4,39,Sandy,Spray,32,56,Coconut,Cocoa,2134,Rabi,3,Blackgram,1,131.1,9.5,111.5,6.59,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.56
2004,Raichur,4012,3512.4,39,Sandy,Spray,32,56,Coconut,Banana,2134,Rabi,3,Blackgram,1,123.6,6.1,136.1,6.44,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.07
2004,Raichur,4012,3512.4,39,Sandy,Spray,32,56,Coconut,Ginger,2134,Rabi,3,Groundnut,1,134.7,11.3,117.8,6.41,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.49
2004,Raichur,4012,3512.4,39,Sandy,Spray,32,56,Coconut,Cardamum,2134,Rabi,3,Cotton,1,116.6,8.7,135.8,6.63,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.22
2004,Raichur,4877,3296,40,Sandy,Spray,22,57,Coconut,Pepper,45186,Rabi,3,Ginger,2,105.1,9.7,139.8,6.48,MOP (Muriate of Potash),5.21
2004,Raichur,4877,3296,40,Sandy,Spray,22,57,Coconut,Cocoa,45186,Rabi,3,Ginger,2,131.4,10.6,114,6.3,MOP (Muriate of Potash),5.67
2004,Raichur,4877,3296,40,Sandy,Spray,22,57,Coconut,Banana,45186,Rabi,3,Cotton,1,129,9,122.8,6.57,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.28
2004,Raichur,4877,3296,40,Sandy,Spray,22,57,Coconut,Ginger,45186,Rabi,3,Tea,1,131.1,7.6,105.9,6.23,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.07
2004,Raichur,4877,3296,40,Sandy,Spray,22,57,Coconut,Cardamum,45186,Rabi,3,Blackgram,1,120.3,8.1,122.7,6.04,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.11
2004,Raichur,4930,3296,40,Sandy,Spray,25,57.5,Coconut,Pepper,238542,Rabi,3,Cashew,1,120.4,8.2,121.4,6.34,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.12
2004,Raichur,4930,3296,40,Sandy,Spray,25,57.5,Coconut,Cocoa,238542,Rabi,3,Tea,1,111.4,11.4,107.4,6.55,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.5
2004,Raichur,4930,3296,40,Sandy,Spray,25,57.5,Coconut,Banana,238542,Rabi,3,Blackgram,1,137,9.2,135.1,6.1,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.46
2004,Raichur,4930,3296,40,Sandy,Spray,25,57.5,Coconut,Ginger,238542,Rabi,3,Cotton,1,119.8,8.7,100.3,6.35,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.01
2004,Raichur,4930,3296,40,Sandy,Spray,25,57.5,Coconut,Cardamum,238542,Rabi,3,Pepper,1,114.8,10,137.5,6.07,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.32
2004,Raichur,4954,3296,40,Sandy,Spray,4,57,Coconut,Pepper,1516,Rabi,3,Cashew,1,113.1,8.7,118.2,6.62,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.06
2004,Raichur,4954,3296,40,Sandy,Spray,4,57,Coconut,Cocoa,1516,Rabi,3,Coffee,2,117.7,6.2,128.4,6.71,MOP (Muriate of Potash),5.27
2004,Raichur,4954,3296,40,Sandy,Spray,4,57,Coconut,Banana,1516,Rabi,3,Cotton,1,120.6,9.5,106.5,6.18,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.12
2004,Raichur,4954,3296,40,Sandy,Spray,4,57,Coconut,Ginger,1516,Rabi,3,Cardamum,2,109.4,8.6,137.1,6.42,MOP (Muriate of Potash),5.15
2004,Raichur,4954,3296,40,Sandy,Spray,4,57,Coconut,Cardamum,1516,Rabi,3,Coffee,2,107.7,7.6,115.4,6.5,MOP (Muriate of Potash),4.9
2004,Raichur,5019,3550,41,Sandy,Spray,9,55,Coconut,Pepper,200000,Rabi,3,Groundnut,1,117.6,8.4,122.6,6.19,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.11
2004,Raichur,5019,3550,41,Sandy,Spray,9,55,Coconut,Cocoa,200000,Rabi,3,Paddy,1,103.2,6.1,110.1,6.07,FYM (Farm Yard Manure) + MOP (Muriate of Potash),3.99
2004,Raichur,5019,3550,41,Sandy,Spray,9,55,Coconut,Banana,200000,Rabi,3,Tea,1,113.5,10.6,128.7,6.49,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.3
2004,Raichur,5019,3550,41,Sandy,Spray,9,55,Coconut,Ginger,200000,Rabi,3,Cashew,1,134.1,7.7,135.4,6.32,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.31
2004,Raichur,5019,3550,41,Sandy,Spray,9,55,Coconut,Cardamum,200000,Rabi,3,Groundnut,1,116,8.4,103.9,6.78,FYM (Farm Yard Manure) + MOP (Muriate of Potash),3.97
2004,Raichur,5127,3550,41,Sandy,Spray,12,56,Coconut,Pepper,4847,Rabi,3,Cocoa,2,105.5,8,112.8,6.06,MOP (Muriate of Potash),4.89
2004,Raichur,5127,3550,41,Sandy,Spray,12,56,Coconut,Cocoa,4847,Rabi,3,Cotton,1,106.1,6.3,111.7,6.69,FYM (Farm Yard Manure) + MOP (Muriate of Potash),4.05
2004,Raichur,5127,3550,41,Sandy,Spray,12,56,Coconut,Banana,4847,Rabi,3,Cardamum,2,113.6,6.7,125.8,6.8,MOP (Muriate of Potash),4.95
2004,Raichur,5127,3550,41,Sandy,Spray,12,56,Coconut,Ginger,4847,Rabi,3,Cocoa,2,109.3,7.7,138.9,6.14,MOP (Muriate of Potash),5.08
2004,Raichur,5127,3550,41,Sandy,Spray,12,56,Coconut,Cardamum,4847,Rabi,3,Cardamum,2,120.4,7.4,137.3,6.79,MOP (Muriate of Potash),5.16
2005,Raichur,10,3605.4,147,Alluvial,Drip,21400,60,Coconut,Pepper,637,Rabi,3,Cotton,1,252.6,22.5,220.2,6.67,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.4
2005,Raichur,10,3605.4,147,Alluvial,Drip,21400,60,Coconut,Cocoa,637,Rabi,3,Coffee,2,255.6,27.3,220.9,6.96,MOP (Muriate of Potash),7.7
2005,Raichur,10,3605.4,147,Alluvial,Drip,21400,60,Coconut,Banana,637,Rabi,3,Cotton,1,226.6,23.5,231.6,6.77,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.4
2005,Raichur,10,3605.4,147,Alluvial,Drip,21400,60,Coconut,Ginger,637,Rabi,3,Groundnut,1,234.3,20,240.2,7.12,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.4
2005,Raichur,10,3605.4,147,Alluvial,Drip,21400,60,Coconut,Cardamum,637,Rabi,3,Arecanut,1,258.8,25.8,227.4,6.69,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.4
2006,Raichur,56,3605.4,148,Alluvial,Drip,122102,57,Coconut,Pepper,43311,Rabi,3,Groundnut,1,260,24.7,234.1,6.98,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.4
2006,Raichur,56,3605.4,148,Alluvial,Drip,122102,57,Coconut,Cocoa,43311,Rabi,3,Tea,1,253.8,20.1,211,6.97,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.64
2006,Raichur,56,3605.4,148,Alluvial,Drip,122102,57,Coconut,Banana,43311,Rabi,3,Blackgram,1,255.8,25.5,220.7,6.75,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.4
2006,Raichur,56,3605.4,148,Alluvial,Drip,122102,57,Coconut,Ginger,43311,Rabi,3,Blackgram,1,249.5,25.9,230.4,6.7,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.4
2006,Raichur,56,3605.4,148,Alluvial,Drip,122102,57,Coconut,Cardamum,43311,Rabi,3,Coffee,2,257,24.4,239.5,6.65,MOP (Muriate of Potash),7.4
2007,Raichur,10723,2996.6,146,Loam,Drip,27170,55,Coconut,Pepper,45186,Zaid,3,Pepper,1,213.8,23.2,222,6.86,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.4
2007,Raichur,10723,2996.6,146,Loam,Drip,27170,55,Coconut,Cocoa,45186,Zaid,3,Tea,1,219.3,22.5,231.3,6.65,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.7
2007,Raichur,10723,2996.6,146,Loam,Drip,27170,55,Coconut,Banana,45186,Zaid,3,Tea,1,237,21.4,224.2,6.64,FYM (Farm Yard Manure) + MOP (Muriate of Potash),6.4
